timestamp	equity	avail_balance	cash
2018-11-17T11:15:01.286Z	10.869	10.781	1797.547827
2018-11-17T11:30:01.335Z	10.854	10.781	1798.062786
2018-11-17T11:45:01.403Z	10.842	10.781	1798.297488
2018-11-17T12:00:01.386Z	10.851	10.781	1798.66176
2018-11-17T12:15:01.504Z	10.858	10.781	1797.81335
2018-11-17T12:30:01.411Z	10.862	10.781	1797.758758
2018-11-17T12:45:01.584Z	10.851	10.781	1798.086657
2018-11-17T13:00:01.503Z	10.863	10.781	1797.728733
2018-11-17T13:15:01.538Z	10.863	10.781	1797.739596
2018-11-17T13:30:01.518Z	10.873	10.781	1797.383011
2018-11-17T13:45:01.648Z	10.859	10.781	1797.805181
2018-11-17T14:00:01.591Z	10.854	10.781	1798.084494
2018-11-17T14:15:01.560Z	10.873	10.781	1797.459122
2018-11-17T14:30:01.671Z	10.923	10.781	1795.752123
2018-11-17T14:45:01.693Z	10.883	10.781	1796.946545
2018-11-17T15:00:01.681Z	10.885	10.781	1796.993765
2018-11-17T15:15:01.688Z	10.907	10.781	1796.306551
2018-11-17T15:30:01.746Z	10.901	10.781	1796.397592
2018-11-17T15:45:01.708Z	10.899	10.781	1796.558463
2018-11-17T16:00:01.837Z	10.918	10.781	1795.967328
2018-11-17T16:15:01.775Z	10.898	10.781	1796.557096
2018-11-17T16:30:01.845Z	10.87	10.781	1797.48494
2018-11-17T16:45:01.828Z	10.865	10.781	1797.625115
2018-11-17T17:00:01.857Z	10.787	10.781	1800.177708
2018-11-17T17:15:01.880Z	10.838	10.781	1798.45772
2018-11-17T17:30:01.908Z	10.865	10.781	1797.59252
2018-11-17T17:45:01.949Z	10.864	10.781	1797.622624
2018-11-17T18:00:01.935Z	10.867	10.781	1797.586539
2018-11-17T18:15:01.975Z	10.866	10.781	1797.551514
2018-11-17T18:30:01.960Z	10.853	10.781	1797.994804
2018-11-17T18:45:02.012Z	10.814	10.781	1799.276576
2018-11-17T19:00:02.080Z	10.828	10.781	1798.758188
2018-11-17T19:15:02.055Z	10.809	10.781	1799.503938
2018-11-17T19:30:02.052Z	10.827	10.781	1798.79778
2018-11-17T19:45:02.136Z	10.808	10.781	1799.434728
2018-11-17T20:00:02.129Z	10.807	10.781	1799.624868
2018-11-17T20:15:02.136Z	10.812	10.781	1799.3871
2018-11-17T20:30:02.130Z	10.8	10.781	1799.7984
2018-11-17T20:45:02.168Z	10.8	10.781	1799.7876
2018-11-17T21:00:02.188Z	10.808	10.781	1799.607656
2018-11-17T21:15:02.235Z	10.826	10.781	1798.988898
2018-11-17T21:30:02.308Z	10.827	10.781	1798.873569
2018-11-17T21:45:02.274Z	10.827	10.781	1798.851915
2018-11-17T22:00:02.319Z	10.844	10.781	1798.401492
2018-11-17T22:15:02.325Z	10.835	10.781	1798.555825
2018-11-17T22:30:01.607Z	10.834	10.781	1798.671514
2018-11-17T22:45:01.601Z	10.815	10.781	1799.280735
2018-11-17T23:00:02.121Z	10.837	10.781	1798.541031
2018-11-17T23:15:02.147Z	10.841	10.781	1798.380967
2018-11-17T23:30:02.214Z	10.84	10.781	1798.4102
2018-11-17T23:45:02.250Z	10.84	10.781	1798.49692
2018-11-18T00:00:02.231Z	10.837	10.781	1798.61689
2018-11-18T00:15:02.237Z	10.831	10.781	1798.682508
2018-11-18T00:30:02.278Z	10.822	10.781	1798.973526
2018-11-18T00:45:02.284Z	10.835	10.781	1798.577495
2018-11-18T01:00:01.293Z	10.804	10.781	1799.73032
2018-11-18T01:15:01.320Z	10.811	10.781	1799.469328
2018-11-18T01:30:01.383Z	10.812	10.781	1799.289792
2018-11-18T01:45:01.384Z	10.814	10.781	1799.330646
2018-11-18T02:00:01.397Z	10.818	10.781	1799.19567
2018-11-18T02:15:01.500Z	10.796	10.781	1799.887528
2018-11-18T02:30:01.478Z	10.747	10.781	1801.62708
2018-11-18T02:45:01.494Z	10.761	10.781	1800.993243
2018-11-18T03:00:01.446Z	10.762	10.781	1801.031462
2018-11-18T03:15:01.532Z	10.695	10.781	1803.957735
2018-11-18T03:30:01.625Z	10.602	10.781	1779.980382
2018-11-18T03:45:01.746Z	10.614	10.781	1782.99279
2018-11-18T04:00:01.586Z	10.622	10.781	1784.995234
2018-11-18T04:15:01.573Z	10.619	10.781	1784.236237
2018-11-18T04:30:01.606Z	10.601	10.781	1779.727683
2018-11-18T04:45:01.648Z	10.594	10.781	1777.959238
2018-11-18T05:00:01.643Z	10.632	10.781	1787.515632
2018-11-18T05:15:01.671Z	10.614	10.781	1783.024632
2018-11-18T05:30:01.682Z	10.638	10.781	1789.056288
2018-11-18T05:45:01.725Z	10.646	10.781	1791.13627
2018-11-18T06:00:01.749Z	10.628	10.781	1786.51366
2018-11-18T06:15:01.751Z	10.619	10.781	1784.289332
2018-11-18T06:30:01.805Z	10.619	10.781	1784.214999
2018-11-18T06:45:01.825Z	10.622	10.781	1785.016478
2018-11-18T07:00:01.830Z	10.621	10.781	1784.75284
2018-11-18T07:15:01.952Z	10.628	10.781	1786.545544
2018-11-18T07:30:01.866Z	10.626	10.781	1786.07121
2018-11-18T07:45:01.954Z	10.581	10.781	1774.64532
2018-11-18T08:00:01.900Z	10.563	10.781	1770.052473
2018-11-18T08:15:01.922Z	10.579	10.781	1774.119458
2018-11-18T08:30:01.993Z	10.538	10.781	1763.776674
2018-11-18T08:45:01.972Z	10.54	10.781	1764.31168
2018-11-18T09:00:02.021Z	10.564	10.781	1770.357376
2018-11-18T09:15:01.993Z	10.57	10.781	1771.89138
2018-11-18T09:30:02.031Z	10.54	10.781	1764.24844
2018-11-18T09:45:02.062Z	10.475	10.781	1747.96325
2018-11-18T10:00:02.068Z	10.514	10.781	1757.78309
2018-11-18T10:15:02.089Z	10.476	10.781	1748.255832
2018-11-18T10:30:02.108Z	10.498	10.781	1753.764386
2018-11-18T10:45:02.146Z	10.479	10.781	1748.997495
2018-11-18T11:00:02.186Z	10.428	10.781	1736.262
2018-11-18T11:15:02.149Z	10.406	10.781	1730.767544
2018-11-18T11:30:02.253Z	10.447	10.781	1740.99255
2018-11-18T11:45:02.241Z	10.473	10.781	1747.503834
2018-11-18T12:00:02.322Z	10.464	10.781	1745.248704
2018-11-18T12:15:02.292Z	10.484	10.781	1750.219928
2018-11-18T12:30:02.295Z	10.508	10.781	1756.212548
2018-11-18T12:45:02.292Z	10.484	10.781	1750.219928
2018-11-18T13:00:01.355Z	10.522	10.781	1759.75189
2018-11-18T13:15:01.327Z	10.482	10.781	1749.76026
2018-11-18T13:30:01.347Z	10.472	10.781	1747.2532
2018-11-18T13:45:01.358Z	10.477	10.781	1748.464622
2018-11-18T14:00:01.413Z	10.43	10.781	1736.6993
2018-11-18T14:15:01.426Z	10.466	10.781	1745.7288
2018-11-18T14:30:01.440Z	10.459	10.781	1743.93366
2018-11-18T14:45:01.529Z	10.426	10.781	1735.730906
2018-11-18T15:00:01.520Z	10.453	10.781	1742.5151
2018-11-18T15:15:01.519Z	10.41	10.781	1731.72432
2018-11-18T15:30:01.551Z	10.425	10.781	1735.522725
2018-11-18T15:45:01.560Z	10.441	10.781	1739.4706
2018-11-18T16:00:01.570Z	10.451	10.781	1742.014484
2018-11-18T16:15:01.578Z	10.466	10.781	1745.760198
2018-11-18T16:30:01.654Z	10.523	10.781	1760.045411
2018-11-18T16:45:01.682Z	10.537	10.781	1763.493394
2018-11-18T17:00:01.649Z	10.428	10.781	1736.355852
2018-11-18T17:15:01.698Z	10.45	10.781	1741.7015
2018-11-18T17:30:01.691Z	10.413	10.781	1732.504527
2018-11-18T17:45:02.703Z	10.408	10.781	1731.256312
2018-11-18T18:00:01.717Z	10.401	10.781	1729.47828
2018-11-18T18:15:01.781Z	10.418	10.781	1733.773978
2018-11-18T18:30:01.809Z	10.457	10.781	1743.49561
2018-11-18T18:45:01.775Z	10.64	10.781	1789.37136
2018-11-18T19:00:01.831Z	10.715	10.781	1808.831295
2018-11-18T19:15:01.844Z	10.824	10.781	1836.811152
2018-11-18T19:30:01.864Z	10.753	10.781	1818.472089
2018-11-18T19:45:01.887Z	10.72	10.781	1809.97552
2018-11-18T20:00:01.898Z	10.722	10.781	1810.549086
2018-11-18T20:15:01.959Z	10.625	10.781	1785.78625
2018-11-18T20:30:01.967Z	10.586	10.781	1775.865016
2018-11-18T20:45:01.976Z	10.593	10.781	1777.706667
2018-11-18T21:00:02.052Z	10.329	10.781	1712.5482
2018-11-18T21:15:01.996Z	10.354	10.781	1717.873556
2018-11-18T21:30:02.051Z	10.36	10.781	1719.23164
2018-11-18T21:45:02.064Z	10.369	10.781	1721.56507
2018-11-18T22:00:02.070Z	10.389	10.781	1726.527132
2018-11-18T22:15:02.100Z	10.376	10.781	1723.308336
2018-11-18T22:30:01.397Z	10.326	10.781	1710.96657
2018-11-18T22:45:01.420Z	9.975	10.781	1645.13685
2018-11-18T23:00:01.463Z	9.886	10.781	1637.339092
2018-11-18T23:15:01.449Z	9.851	10.781	1634.271049
2018-11-18T23:30:01.464Z	9.802	10.781	1629.935372
2018-11-18T23:45:01.509Z	9.821	10.781	1631.602014
2018-11-19T00:00:01.561Z	9.618	10.781	1612.448082
2018-11-19T00:15:01.521Z	9.745	10.781	1624.793595
2018-11-19T00:30:01.642Z	9.79	10.781	1628.89936
2018-11-19T00:45:01.622Z	9.762	10.781	1626.3492
2018-11-19T01:00:01.630Z	9.784	10.781	1628.282632
2018-11-19T01:15:01.650Z	10.023	10.781	1649.354811
2018-11-19T01:30:01.662Z	10.004	10.781	1647.648796
2018-11-19T01:45:01.801Z	9.952	10.781	1643.095104
2018-11-19T02:00:01.779Z	9.985	10.781	1646.037235
2018-11-19T02:15:01.746Z	10.026	10.781	1649.567754
2018-11-19T02:30:01.754Z	10.665	10.781	1703.595105
2018-11-19T02:45:01.829Z	10.6	10.781	1698.2366
2018-11-19T03:00:01.832Z	10.659	10.781	1702.2423
2018-11-19T03:15:01.794Z	10.528	10.781	1692.53392
2018-11-19T03:30:01.939Z	10.55	10.781	1694.10845
